CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
48027023107,Texas,Bell,1,7105,2542,0,0.0,0.0,1,1,1,1,1,1,14.4,43397.0,1,1,1,1,1,0,0,1,3123.0,7096.0,3123.0,1466.0,3353.0,1466.0,7096.0,99.87,3353.0,47.19,2321.0,32.67,183.0,2.57,2723.0,38.33,3010.0,42.36,260.0,3.66,74.0,1.04,63.0,0.89,966.0,13.6,1475.0,20.76,219.0,8.61,849.0,33.42,3123.0,43.96,1466.0,20.64,1009.0,14.2,78.0,1.1,1146.0,16.13,1339.0,18.84,111.0,1.56,35.0,0.49,26.0,0.37,466.0,6.56,618.0,8.69,102.0,4.0,389.0,15.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3437.0,2324.0,183.0,2727.0,3013.0,261.0,74.0,63.0,967.0,1477.0,207.0,879.0
48027023108,Texas,Bell,1,13856,4808,0,0.0,0.0,0,0,0,0,0,0,10.3,58853.0,1,1,1,1,1,0,0,0,5287.0,10203.0,5287.0,1408.0,2799.0,1408.0,10203.0,73.64,2799.0,20.2,3367.0,24.3,229.0,1.65,4188.0,30.22,3713.0,26.8,434.0,3.13,199.0,1.44,84.0,0.61,1584.0,11.43,2440.0,17.61,97.0,2.02,506.0,10.53,5287.0,38.16,1408.0,10.16,1757.0,12.68,140.0,1.01,2257.0,16.29,1836.0,13.25,250.0,1.8,85.0,0.61,50.0,0.36,809.0,5.84,1279.0,9.23,43.0,0.89,249.0,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4638.0,4728.0,266.0,5584.0,5181.0,562.0,258.0,115.0,2156.0,3248.0,96.0,687.0
48027023201,Texas,Bell,1,2684,967,0,0.0,0.0,0,0,0,0,0,0,5.4,61420.0,1,1,1,1,1,0,0,0,2029.0,2684.0,2029.0,893.0,1099.0,893.0,2684.0,100.0,1099.0,40.95,839.0,31.26,5.0,0.19,1952.0,72.73,352.0,13.11,60.0,2.24,26.0,0.97,14.0,0.52,280.0,10.43,418.0,15.57,13.0,1.38,8.0,0.8,2029.0,75.59,893.0,33.28,575.0,21.42,3.0,0.12,1440.0,53.64,283.0,10.54,49.0,1.83,22.0,0.83,12.0,0.45,223.0,8.29,330.0,12.31,9.0,0.97,6.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.0,839.0,5.0,1952.0,352.0,60.0,26.0,14.0,280.0,418.0,10.0,4.0
48027023202,Texas,Bell,1,5198,1007,0,1421.0,27.34,1,1,1,0,0,1,16.0,40346.0,1,1,1,1,1,0,0,0,3311.0,4931.0,3311.0,1681.0,2804.0,1681.0,4931.0,94.86,2804.0,53.95,1755.0,33.76,3.0,0.06,3097.0,59.58,929.0,17.87,108.0,2.08,102.0,1.95,85.0,1.64,610.0,11.74,1007.0,19.38,13.0,1.32,63.0,6.22,3311.0,63.71,1681.0,32.33,942.0,18.12,2.0,0.03,2121.0,40.81,609.0,11.72,72.0,1.38,65.0,1.24,70.0,1.34,375.0,7.22,681.0,13.1,5.0,0.52,34.0,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.0,1823.0,3.0,3286.0,960.0,114.0,105.0,87.0,646.0,1041.0,9.0,46.0
48027023203,Texas,Bell,1,2909,853,0,0.0,0.0,0,1,0,0,0,1,7.8,41250.0,0,1,0,1,0,0,0,0,79.0,1315.0,79.0,52.0,816.0,52.0,1315.0,45.2,816.0,28.04,607.0,20.87,1.0,0.04,806.0,27.71,249.0,8.55,17.0,0.6,22.0,0.77,29.0,1.01,191.0,6.56,288.0,9.9,7.0,0.8,20.0,2.29,79.0,2.73,52.0,1.79,40.0,1.36,0.0,0.0,49.0,1.67,13.0,0.43,0.0,0.02,2.0,0.07,4.0,0.14,12.0,0.4,15.0,0.51,1.0,0.07,1.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.0,1278.0,4.0,1751.0,539.0,49.0,39.0,50.0,481.0,648.0,3.0,27.0
48027023204,Texas,Bell,1,4486,753,0,2344.0,52.25,1,1,1,0,0,1,15.3,42917.0,1,1,1,1,1,0,0,0,2119.0,4484.0,2119.0,1218.0,1837.0,1218.0,4484.0,99.95,1837.0,40.94,715.0,15.95,2.0,0.04,3135.0,69.89,685.0,15.26,121.0,2.69,61.0,1.36,64.0,1.42,418.0,9.31,736.0,16.4,53.0,7.02,51.0,6.83,2119.0,47.22,1218.0,27.14,250.0,5.57,0.0,0.0,1516.0,33.8,340.0,7.58,68.0,1.52,19.0,0.42,24.0,0.54,151.0,3.37,311.0,6.94,6.0,0.82,13.0,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.0,716.0,2.0,3137.0,685.0,121.0,61.0,64.0,418.0,736.0,16.0,21.0
48027023300,Texas,Bell,0,6966,2561,0,0.0,0.0,0,0,0,0,0,0,10.7,83153.0,1,1,0,0,0,1,0,0,763.0,763.0,,265.0,265.0,,6966.0,100.0,1751.0,25.14,1700.0,24.4,777.0,11.15,5421.0,77.82,639.0,9.17,194.0,2.78,45.0,0.65,45.0,0.65,622.0,8.93,1023.0,14.69,68.0,2.67,127.0,4.97,6966.0,100.0,1751.0,25.14,1700.0,24.4,777.0,11.15,5421.0,77.82,639.0,9.17,194.0,2.78,45.0,0.65,45.0,0.65,622.0,8.93,1023.0,14.69,68.0,2.67,127.0,4.97,763.0,10.96,265.0,3.81,186.0,2.66,91.0,1.31,598.0,8.59,46.0,0.66,19.0,0.28,3.0,0.04,8.0,0.11,90.0,1.29,109.0,1.56,13.0,0.51,13.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,2347.0,1700.0,777.0,5421.0,639.0,194.0,45.0,45.0,622.0,1023.0,82.0,159.0
48027023402,Texas,Bell,0,4862,1764,0,0.0,0.0,0,0,0,0,0,0,14.4,68571.0,1,1,0,0,0,1,0,0,2792.0,2792.0,,973.0,973.0,,4862.0,100.0,1703.0,35.02,1377.0,28.32,619.0,12.73,4016.0,82.6,115.0,2.37,25.0,0.51,1.0,0.02,30.0,0.62,675.0,13.88,1030.0,21.18,25.0,1.44,323.0,18.32,4862.0,100.0,1703.0,35.02,1377.0,28.32,619.0,12.73,4016.0,82.6,115.0,2.37,25.0,0.51,1.0,0.02,30.0,0.62,675.0,13.88,1030.0,21.18,25.0,1.44,323.0,18.32,2792.0,57.43,973.0,20.0,787.0,16.18,352.0,7.25,2320.0,47.71,65.0,1.34,12.0,0.25,1.0,0.02,22.0,0.45,372.0,7.66,594.0,12.21,7.0,0.42,183.0,10.39,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.0,1377.0,619.0,4016.0,115.0,25.0,1.0,30.0,675.0,1030.0,25.0,296.0
48027023403,Texas,Bell,0,5400,2157,0,0.0,0.0,0,0,0,0,0,0,5.7,95494.0,0,0,0,0,0,0,0,0,,,,,,,4862.0,90.03,652.0,12.07,1017.0,18.83,1005.0,18.6,4434.0,82.11,27.0,0.49,41.0,0.75,1.0,0.02,19.0,0.36,340.0,6.3,545.0,10.09,49.0,2.27,110.0,5.08,3713.0,68.77,432.0,8.0,830.0,15.38,635.0,11.76,3365.0,62.31,17.0,0.32,29.0,0.54,0.0,0.0,14.0,0.26,288.0,5.33,431.0,7.98,39.0,1.8,80.0,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.0,1128.0,1130.0,4888.0,40.0,42.0,1.0,27.0,402.0,625.0,57.0,132.0
48027023404,Texas,Bell,0,3709,1390,0,73.0,1.97,0,0,0,0,0,0,9.7,99107.0,1,1,0,0,0,1,0,0,861.0,861.0,,293.0,293.0,,3709.0,100.0,799.0,21.55,899.0,24.24,585.0,15.77,3050.0,82.23,121.0,3.26,24.0,0.65,1.0,0.03,29.0,0.78,484.0,13.05,800.0,21.57,29.0,2.07,94.0,6.74,3709.0,100.0,799.0,21.55,899.0,24.24,585.0,15.77,3050.0,82.23,121.0,3.26,24.0,0.65,1.0,0.03,29.0,0.78,484.0,13.05,800.0,21.57,29.0,2.07,94.0,6.74,861.0,23.22,293.0,7.9,194.0,5.24,204.0,5.5,569.0,15.34,91.0,2.46,1.0,0.03,0.0,0.0,2.0,0.05,198.0,5.34,329.0,8.87,12.0,0.84,22.0,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,745.0,899.0,585.0,3050.0,121.0,24.0,1.0,29.0,484.0,800.0,28.0,93.0
48027023500,Texas,Bell,1,2155,893,0,42.0,1.95,0,1,0,0,0,1,40.0,31324.0,0,1,0,1,0,0,0,0,,1080.0,,,868.0,,1080.0,50.12,868.0,40.29,299.0,13.86,41.0,1.91,453.0,21.02,306.0,14.18,31.0,1.43,14.0,0.64,28.0,1.3,249.0,11.54,369.0,17.11,99.0,11.03,140.0,15.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591.0,597.0,82.0,849.0,565.0,54.0,35.0,36.0,616.0,839.0,154.0,270.0
48027980001,Texas,Bell,0,319,0,1,319.0,100.0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,,,,,,,319.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,71.79,54.0,16.93,8.0,2.51,2.0,0.63,4.0,1.25,22.0,6.9,44.0,13.79,0.0,0.0,0.0,0.0,319.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,71.79,54.0,16.93,8.0,2.51,2.0,0.63,4.0,1.25,22.0,6.9,44.0,13.79,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,229.0,54.0,8.0,2.0,4.0,22.0,44.0,0.0,0.0
48029110100,Texas,Bexar,1,3379,1702,0,1078.0,31.9,0,1,0,1,1,1,20.8,56985.0,0,1,0,1,0,0,0,1,21.0,1442.0,21.0,8.0,526.0,8.0,1442.0,42.69,526.0,15.56,81.0,2.41,179.0,5.3,1025.0,30.35,158.0,4.69,53.0,1.58,1.0,0.02,9.0,0.27,195.0,5.78,753.0,22.27,167.0,9.8,79.0,4.65,21.0,0.62,8.0,0.24,0.0,0.0,0.0,0.0,16.0,0.49,4.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,5.0,0.14,1.0,0.03,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.0,162.0,521.0,2415.0,293.0,83.0,6.0,48.0,534.0,1880.0,370.0,159.0
48029110300,Texas,Bexar,1,2542,1148,0,0.0,0.0,0,1,0,0,0,1,35.1,42375.0,0,1,0,1,0,0,0,0,,933.0,,,415.0,,933.0,36.71,415.0,16.31,273.0,10.75,103.0,4.04,611.0,24.04,57.0,2.25,5.0,0.2,0.0,0.0,12.0,0.48,248.0,9.74,796.0,31.32,75.0,6.5,112.0,9.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843.0,613.0,348.0,1790.0,129.0,30.0,2.0,48.0,543.0,2012.0,408.0,486.0
48029110500,Texas,Bexar,1,2238,791,0,0.0,0.0,0,1,0,1,1,1,68.0,9684.0,0,1,0,1,0,0,0,1,,2112.0,,,1772.0,,2112.0,94.38,1772.0,79.16,921.0,41.14,162.0,7.26,1414.0,63.17,137.0,6.12,15.0,0.67,0.0,0.0,41.0,1.81,506.0,22.61,1894.0,84.64,408.0,51.57,507.0,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,949.0,173.0,1523.0,139.0,16.0,0.0,41.0,519.0,2012.0,424.0,527.0
48029110600,Texas,Bexar,1,7553,1250,0,4715.0,62.43,0,1,0,1,1,1,51.1,21923.0,0,1,0,1,0,0,0,1,,6503.0,,,5457.0,,6503.0,86.09,5457.0,72.25,632.0,8.37,390.0,5.16,5009.0,66.32,965.0,12.77,17.0,0.23,3.0,0.04,47.0,0.63,461.0,6.1,4426.0,58.6,287.0,22.93,351.0,28.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2140.0,802.0,596.0,5717.0,1036.0,26.0,4.0,61.0,709.0,5299.0,554.0,654.0
48029110700,Texas,Bexar,1,1398,609,0,111.0,7.94,0,0,0,0,0,1,33.8,36765.0,0,0,0,0,0,0,0,0,,7.0,,,5.0,,7.0,0.5,5.0,0.35,2.0,0.15,1.0,0.1,7.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.5,1.0,0.18,1.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.0,326.0,247.0,917.0,62.0,1.0,0.0,24.0,394.0,1162.0,287.0,252.0
48029110800,Texas,Bexar,1,1965,922,0,216.0,10.99,0,1,0,1,1,1,26.4,44167.0,0,1,0,1,0,0,0,1,67.0,1284.0,67.0,40.0,710.0,40.0,1284.0,65.32,710.0,36.15,200.0,10.17,194.0,9.86,956.0,48.67,59.0,3.01,9.0,0.46,1.0,0.05,28.0,1.42,230.0,11.7,922.0,46.93,121.0,13.1,90.0,9.79,67.0,3.41,40.0,2.01,11.0,0.54,5.0,0.27,48.0,2.46,1.0,0.08,0.0,0.0,0.0,0.0,4.0,0.18,14.0,0.69,49.0,2.48,4.0,0.45,5.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.0,271.0,372.0,1439.0,107.0,24.0,1.0,34.0,360.0,1401.0,240.0,137.0
48029110900,Texas,Bexar,1,549,190,0,86.0,15.66,0,0,0,0,0,0,13.8,103235.0,0,1,0,1,0,0,0,0,161.0,549.0,161.0,48.0,165.0,48.0,549.0,100.0,165.0,30.11,114.0,20.77,49.0,8.93,376.0,68.49,68.0,12.39,0.0,0.0,0.0,0.0,11.0,2.0,94.0,17.12,359.0,65.39,26.0,13.74,10.0,5.38,161.0,29.28,48.0,8.82,29.0,5.31,16.0,2.98,114.0,20.74,12.0,2.17,0.0,0.0,0.0,0.0,5.0,0.9,30.0,5.47,107.0,19.55,11.0,5.8,4.0,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.0,114.0,49.0,376.0,68.0,0.0,0.0,11.0,94.0,359.0,125.0,49.0
48029111000,Texas,Bexar,1,2125,808,0,140.0,6.59,1,1,1,1,1,1,21.5,42500.0,1,1,1,1,1,0,0,1,1291.0,2125.0,1291.0,719.0,1354.0,719.0,2125.0,100.0,1354.0,63.74,436.0,20.52,262.0,12.33,1360.0,64.0,142.0,6.68,18.0,0.85,2.0,0.09,39.0,1.84,564.0,26.54,1646.0,77.46,151.0,18.72,221.0,27.36,1291.0,60.73,719.0,33.81,257.0,12.08,177.0,8.34,823.0,38.75,106.0,4.97,15.0,0.71,0.0,0.0,31.0,1.46,316.0,14.85,980.0,46.12,84.0,10.42,136.0,16.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753.0,436.0,262.0,1360.0,142.0,18.0,2.0,39.0,564.0,1646.0,186.0,319.0
48029120100,Texas,Bexar,1,7129,899,0,3793.0,53.21,0,0,0,0,0,0,6.1,68990.0,1,1,1,1,1,0,0,0,6221.0,7097.0,6221.0,1935.0,2207.0,1935.0,7097.0,99.55,2207.0,30.96,1531.0,21.47,31.0,0.44,4893.0,68.63,1144.0,16.05,305.0,4.28,48.0,0.67,42.0,0.59,666.0,9.34,1192.0,16.73,23.0,2.59,37.0,4.1,6221.0,87.27,1935.0,27.14,1126.0,15.79,18.0,0.25,4314.0,60.51,1021.0,14.32,275.0,3.86,40.0,0.56,35.0,0.5,536.0,7.52,998.0,14.0,18.0,2.03,29.0,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.0,1545.0,32.0,4913.0,1149.0,306.0,48.0,42.0,671.0,1200.0,24.0,38.0
48029120300,Texas,Bexar,1,7031,2993,0,313.0,4.45,0,0,0,0,0,0,4.7,169181.0,0,1,0,1,0,0,0,0,,3123.0,,,272.0,,3123.0,44.42,272.0,3.87,759.0,10.8,487.0,6.93,2950.0,41.96,27.0,0.39,36.0,0.52,2.0,0.04,6.0,0.09,101.0,1.43,493.0,7.02,45.0,1.51,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.0,1603.0,1278.0,6639.0,52.0,96.0,3.0,26.0,215.0,1149.0,85.0,0.0
48029120400,Texas,Bexar,1,5733,2328,0,103.0,1.8,0,0,0,0,0,0,0.7,177195.0,1,1,1,1,1,0,0,0,1000.0,4566.0,1000.0,101.0,397.0,101.0,4566.0,79.65,397.0,6.93,1033.0,18.02,1093.0,19.07,4277.0,74.6,33.0,0.57,42.0,0.74,3.0,0.06,8.0,0.15,203.0,3.53,679.0,11.84,58.0,2.49,0.0,0.0,1000.0,17.44,101.0,1.76,134.0,2.34,420.0,7.33,920.0,16.04,10.0,0.17,11.0,0.2,1.0,0.02,2.0,0.03,56.0,0.98,191.0,3.33,35.0,1.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.0,1358.0,1278.0,5360.0,40.0,55.0,5.0,13.0,260.0,853.0,64.0,0.0
48029120501,Texas,Bexar,1,8151,3318,0,72.0,0.88,1,1,1,1,1,1,19.0,45877.0,1,1,1,1,1,0,0,1,2858.0,6315.0,2858.0,1464.0,3155.0,1464.0,6315.0,77.48,3155.0,38.7,1560.0,19.14,860.0,10.55,4237.0,51.98,745.0,9.14,161.0,1.98,12.0,0.15,79.0,0.97,1082.0,13.27,3493.0,42.86,321.0,9.68,464.0,13.99,2858.0,35.06,1464.0,17.96,686.0,8.42,392.0,4.81,1834.0,22.49,479.0,5.88,55.0,0.68,1.0,0.01,30.0,0.37,459.0,5.63,1454.0,17.84,216.0,6.5,226.0,6.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4946.0,1948.0,1127.0,5177.0,1173.0,214.0,14.0,93.0,1480.0,4321.0,457.0,608.0
48029120502,Texas,Bexar,1,5155,1864,0,0.0,0.0,0,1,0,1,1,1,31.8,36941.0,0,1,0,1,0,0,0,1,65.0,3196.0,65.0,48.0,2182.0,48.0,3196.0,61.99,2182.0,42.33,970.0,18.82,336.0,6.52,2202.0,42.71,388.0,7.52,47.0,0.92,5.0,0.09,31.0,0.61,523.0,10.15,1872.0,36.32,109.0,5.84,364.0,19.52,65.0,1.26,48.0,0.93,19.0,0.36,8.0,0.16,53.0,1.02,4.0,0.07,1.0,0.02,0.0,0.01,1.0,0.02,6.0,0.12,40.0,0.78,0.0,0.0,7.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3883.0,1608.0,563.0,3474.0,700.0,110.0,9.0,47.0,815.0,2985.0,186.0,527.0
48029120600,Texas,Bexar,1,5970,3018,0,6.0,0.1,0,0,0,0,0,0,19.6,64181.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.0,1232.0,573.0,4791.0,342.0,132.0,7.0,41.0,657.0,1937.0,273.0,405.0
48029120701,Texas,Bexar,1,5326,2249,0,219.0,4.11,0,1,0,1,1,1,15.6,53295.0,0,1,0,1,0,0,0,1,,3033.0,,,1336.0,,3033.0,56.95,1336.0,25.08,833.0,15.65,480.0,9.01,2279.0,42.79,158.0,2.96,33.0,0.61,2.0,0.04,50.0,0.94,511.0,9.6,2114.0,39.7,253.0,11.23,146.0,6.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2072.0,1310.0,959.0,4277.0,184.0,72.0,3.0,52.0,738.0,3085.0,366.0,270.0
48029120702,Texas,Bexar,1,4477,2306,0,392.0,8.76,0,0,0,0,0,0,7.7,75430.0,0,1,0,1,0,0,0,0,,584.0,,,182.0,,584.0,13.05,182.0,4.07,76.0,1.7,138.0,3.09,490.0,10.95,19.0,0.43,27.0,0.61,0.0,0.0,3.0,0.06,45.0,1.0,167.0,3.73,15.0,0.66,17.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.0,604.0,1340.0,3945.0,91.0,152.0,4.0,16.0,269.0,1032.0,180.0,155.0
48029120800,Texas,Bexar,1,6334,2805,0,14.0,0.22,0,0,0,0,0,0,2.5,123026.0,0,1,0,1,0,0,0,0,208.0,4248.0,208.0,7.0,297.0,7.0,4248.0,67.07,297.0,4.69,967.0,15.27,766.0,12.09,3940.0,62.21,70.0,1.11,56.0,0.88,1.0,0.02,17.0,0.27,164.0,2.59,796.0,12.56,24.0,0.84,7.0,0.25,208.0,3.28,7.0,0.1,47.0,0.74,40.0,0.64,184.0,2.9,9.0,0.14,4.0,0.06,0.0,0.0,1.0,0.01,11.0,0.17,57.0,0.9,1.0,0.02,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,1435.0,1172.0,5898.0,95.0,75.0,2.0,23.0,241.0,1142.0,49.0,10.0
48029120901,Texas,Bexar,1,2077,1005,0,5.0,0.24,1,1,1,1,1,1,23.7,67222.0,1,1,1,1,1,0,0,1,1842.0,2077.0,1842.0,810.0,887.0,810.0,2077.0,100.0,887.0,42.72,445.0,21.43,451.0,21.71,1581.0,76.12,182.0,8.76,28.0,1.35,0.0,0.0,11.0,0.53,275.0,13.24,825.0,39.72,198.0,19.72,137.0,13.64,1842.0,88.71,810.0,38.98,381.0,18.33,431.0,20.75,1420.0,68.36,165.0,7.95,24.0,1.13,0.0,0.0,9.0,0.43,225.0,10.83,700.0,33.7,196.0,19.48,124.0,12.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.0,445.0,451.0,1581.0,182.0,28.0,0.0,11.0,275.0,825.0,198.0,136.0
48029120902,Texas,Bexar,1,6123,3035,0,148.0,2.42,0,0,0,0,1,0,16.1,60423.0,1,1,1,1,1,0,0,1,1386.0,5141.0,1386.0,788.0,2238.0,788.0,5141.0,83.97,2238.0,36.55,993.0,16.21,864.0,14.11,3585.0,58.54,772.0,12.6,178.0,2.91,4.0,0.07,34.0,0.56,569.0,9.29,1701.0,27.79,189.0,6.23,369.0,12.14,1386.0,22.64,788.0,12.87,274.0,4.48,158.0,2.58,836.0,13.65,236.0,3.85,48.0,0.79,1.0,0.02,15.0,0.24,250.0,4.09,565.0,9.22,72.0,2.36,101.0,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3068.0,1146.0,1042.0,4364.0,880.0,203.0,6.0,41.0,629.0,2012.0,231.0,476.0
48029121000,Texas,Bexar,1,7095,2868,0,14.0,0.2,1,1,1,1,1,1,17.2,54120.0,1,1,1,1,1,0,0,1,6342.0,7095.0,6342.0,2448.0,2920.0,2448.0,7095.0,100.0,2920.0,41.16,1655.0,23.33,992.0,13.98,5201.0,73.31,419.0,5.91,102.0,1.44,38.0,0.54,65.0,0.92,1270.0,17.9,3341.0,47.09,126.0,4.4,486.0,16.95,6342.0,89.39,2448.0,34.51,1480.0,20.86,929.0,13.09,4709.0,66.37,359.0,5.06,92.0,1.3,38.0,0.54,56.0,0.8,1088.0,15.33,2929.0,41.29,101.0,3.52,433.0,15.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3276.0,1655.0,992.0,5201.0,419.0,102.0,38.0,65.0,1270.0,3341.0,112.0,461.0
48029121108,Texas,Bexar,1,7109,3383,0,6.0,0.08,0,0,0,0,0,0,8.9,77127.0,1,1,1,1,1,0,0,0,1529.0,5216.0,1529.0,383.0,1251.0,383.0,5216.0,73.38,1251.0,17.59,937.0,13.17,713.0,10.02,4373.0,61.51,195.0,2.74,178.0,2.5,6.0,0.09,23.0,0.33,442.0,6.21,1605.0,22.58,36.0,1.07,78.0,2.31,1529.0,21.51,383.0,5.38,256.0,3.6,203.0,2.85,1254.0,17.63,63.0,0.88,48.0,0.68,4.0,0.05,10.0,0.14,151.0,2.12,460.0,6.47,8.0,0.24,24.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.0,1296.0,1025.0,5983.0,250.0,232.0,8.0,31.0,605.0,2191.0,45.0,105.0
